Address,Area_m2,Price_m2,Price_total
Miasteczko Nova Sfera 3,41.8,14579.0,610000.0
Miasteczko Nova Sfera 3,94.5,11532.0,1090000.0
Miasteczko Nova Sfera 3,38.9,15440.0,600000.0
Miasteczko Nova Sfera 3,43.8,14152.0,620000.0
Miasteczko Nova Sfera 3,41.9,15021.0,630000.0
Miasteczko Nova Sfera 3,36.5,15359.0,560000.0
Miasteczko Nova Sfera 3,80.1,12358.0,990000.0
Miasteczko Nova Sfera 3,59.5,13607.0,810000.0
Miasteczko Nova Sfera 3,34.6,15616.0,540000.0
Miasteczko Nova Sfera 3,80.3,12458.0,1000000.0
Miasteczko Nova Sfera 3,39.5,15424.0,610000.0
Miasteczko Nova Sfera 3,39.5,15201.0,600000.0
Miasteczko Nova Sfera 3,36.7,15267.0,560000.0
Miasteczko Nova Sfera 3,38.8,15194.0,590000.0
Miasteczko Nova Sfera 3,39.5,15431.0,610000.0
Miasteczko Nova Sfera 3,40.7,14980.0,610000.0
Miasteczko Nova Sfera 3,66.6,13061.0,870000.0
Miasteczko Nova Sfera 3,61.4,13681.0,840000.0
Miasteczko Nova Sfera 3,61.4,14002.0,860000.0
Miasteczko Nova Sfera 3,41.6,14907.0,620000.0
Miasteczko Nova Sfera 3,38.0,15514.0,590000.0
Miasteczko Nova Sfera 3,58.8,14451.0,850000.0
Miasteczko Nova Sfera 3,47.7,15091.0,720000.0
Miasteczko Nova Sfera 3,38.2,15433.0,590000.0
Miasteczko Nova Sfera 3,57.9,14347.0,830000.0
Miasteczko Nova Sfera 3,38.0,15506.0,590000.0
Miasteczko Nova Sfera 3,34.6,15593.0,540000.0
Miasteczko Nova Sfera 3,47.7,15088.0,720000.0
Miasteczko Nova Sfera 3,42.0,15227.0,640000.0
Miasteczko Nova Sfera 3,34.4,15389.0,530000.0
Miasteczko Nova Sfera 3,55.9,13951.0,780000.0
Miasteczko Nova Sfera 3,44.6,14343.0,640000.0
Chronos etap II,44.2,30070.0,1330000.0
Chronos etap II,41.5,40231.0,1670000.0
Chronos etap II,70.9,40051.0,2840000.0
Chronos etap II,70.6,40096.0,2830000.0
Masłowiecka 18,128.4,11605.0,1490000.0
Masłowiecka 18,128.4,11605.0,1490000.0
Masłowiecka 18,128.4,11605.0,1490000.0
Masłowiecka 18,131.5,13609.0,1790000.0
Masłowiecka 18,105.6,13064.0,1380000.0
Royal Residence 6A,45.8,20070.0,920000.0
Royal Residence 6A,41.5,20231.0,840000.0
Royal Residence 6A,45.8,20288.0,930000.0
Royal Residence 6A,62.6,19013.0,1190000.0
Royal Residence 6A,74.4,18827.0,1400000.0
Royal Residence 6A,74.4,18693.0,1390000.0
Royal Residence 6A,74.4,18827.0,1400000.0
Royal Residence 6A,70.1,18970.0,1330000.0
Royal Residence 6A,71.1,18995.0,1350000.0
Royal Residence 6A,70.1,18830.0,1320000.0
Royal Residence 6A,61.0,20321.0,1240000.0
Royal Residence 6A,73.5,18786.0,1380000.0
Royal Residence 6A,70.1,18830.0,1320000.0
Royal Residence 6A,73.5,18922.0,1390000.0
Royal Residence 6A,70.1,18973.0,1330000.0
Royal Residence 6A,73.5,18922.0,1390000.0
Royal Residence 6A,70.1,19116.0,1340000.0
Royal Residence 6A,108.4,23054.0,2500000.0
Royal Residence 6A,95.8,18588.0,1780000.0
Royal Residence 6A,95.8,18693.0,1790000.0
Royal Residence 6A,85.5,18709.0,1600000.0
Royal Residence 6A,42.3,20104.0,850000.0
Royal Residence 6A,27.9,20759.0,580000.0
Royal Residence 6A,42.3,20104.0,850000.0
Royal Residence 6A,39.4,20791.0,820000.0
Royal Residence 6A,42.3,20341.0,860000.0
Royal Residence 6A,42.5,20451.0,870000.0
Royal Residence 6A,42.5,20451.0,870000.0
Osiedle Senza,59.7,13740.0,820000.0
Osiedle Senza,57.1,13831.0,790000.0
Osiedle Senza,53.5,14013.0,750000.0
Osiedle Senza,44.0,13424.0,590000.0
Osiedle Senza,44.0,13879.0,610000.0
Osiedle Senza,29.7,14132.0,420000.0
Osiedle Senza,42.9,13753.0,590000.0
Osiedle Senza,77.9,13356.0,1040000.0
Osiedle Senza,77.9,13484.0,1050000.0
Osiedle Senza,77.9,13612.0,1060000.0
Osiedle Senza,77.9,13741.0,1070000.0
Osiedle Senza,60.0,14005.0,840000.0
KOLEJ NA 19,57.5,22969.0,1320000.0
KOLEJ NA 19,53.6,22583.0,1210000.0
KOLEJ NA 19,29.8,26157.0,780000.0
KOLEJ NA 19,31.9,26051.0,830000.0
KOLEJ NA 19,55.7,22613.0,1260000.0
KOLEJ NA 19,51.6,22855.0,1180000.0
KOLEJ NA 19,39.9,25847.0,1030000.0
KOLEJ NA 19,39.9,25840.0,1030000.0
KOLEJ NA 19,44.5,24023.0,1070000.0
KOLEJ NA 19,39.3,25680.0,1010000.0
KOLEJ NA 19,44.6,24226.0,1080000.0
KOLEJ NA 19,44.6,24434.0,1090000.0
KOLEJ NA 19,57.1,22572.0,1290000.0
KOLEJ NA 19,44.2,24638.0,1090000.0
KOLEJ NA 19,55.8,22593.0,1260000.0
KOLEJ NA 19,51.6,22886.0,1180000.0
KOLEJ NA 19,44.5,24248.0,1080000.0
KOLEJ NA 19,39.8,26118.0,1040000.0
KOLEJ NA 19,46.0,24337.0,1120000.0
KOLEJ NA 19,39.3,25452.0,1000000.0
KOLEJ NA 19,47.0,24063.0,1130000.0
KOLEJ NA 19,47.0,24053.0,1130000.0
KOLEJ NA 19,46.0,21545.0,990000.0
KOLEJ NA 19,51.6,20539.0,1060000.0
KOLEJ NA 19,57.6,22554.0,1300000.0
KOLEJ NA 19,46.0,23939.0,1100000.0
Sokratesa 11a,64.2,17609.0,1130000.0
Sokratesa 11a,64.1,17620.0,1130000.0
Sokratesa 11a,66.8,19449.0,1300000.0
Sokratesa 11a,63.7,17263.0,1100000.0
Sokratesa 11a,76.0,15010.0,1140000.0
Sokratesa 11a,64.2,17927.0,1150000.0
Sokratesa 11a,76.1,17341.0,1320000.0
Sokratesa 11a,54.2,18635.0,1010000.0
Sokratesa 11a,73.8,16947.0,1250000.0
Sokratesa 11a,73.8,17354.0,1280000.0
Warszawski Świt etap IV,80.5,16395.0,1320000.0
Wynalazek 3A,37.0,21610.0,800000.0
Wynalazek 3A,60.2,19442.0,1170000.0
Wynalazek 3A,60.2,19595.0,1180000.0
Wynalazek 3A,69.7,19512.0,1360000.0
Wynalazek 3A,55.2,19377.0,1070000.0
Wynalazek 3A,55.1,19775.0,1090000.0
Wynalazek 3A,31.8,27638.0,880000.0
Wynalazek 3A,49.7,19924.0,990000.0
Wynalazek 3A,49.7,19924.0,990000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11541.0,1440000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11301.0,1410000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11301.0,1410000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11541.0,1440000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11541.0,1440000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11301.0,1410000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11301.0,1410000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11541.0,1440000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11541.0,1440000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11301.0,1410000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11301.0,1410000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11541.0,1440000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11541.0,1440000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11301.0,1410000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11301.0,1410000.0
Wiązana Residence,107.6,12269.0,1320000.0
Wiązana Residence,124.8,11541.0,1440000.0
Zielony Tarchomin,120.1,7658.0,920000.0
Zielony Tarchomin,120.1,8407.0,1010000.0
Zielony Tarchomin,106.5,11173.0,1190000.0
Zielony Tarchomin,106.5,9201.0,980000.0
Zielony Tarchomin,106.5,9670.0,1030000.0
Zielony Tarchomin,120.1,8240.0,990000.0
Zielony Tarchomin,120.1,10821.0,1300000.0
Zielony Tarchomin,120.1,8324.0,1000000.0
Zielony Tarchomin,120.1,8324.0,1000000.0
Zielony Tarchomin,120.1,8490.0,1020000.0
Zielony Tarchomin,120.1,10821.0,1300000.0
Zielony Tarchomin,106.5,12393.0,1320000.0
Zielony Tarchomin,106.5,12205.0,1300000.0
Zielony Tarchomin,106.5,10891.0,1160000.0
Zielony Tarchomin,106.5,11173.0,1190000.0
Zielony Tarchomin,120.1,8906.0,1070000.0
Zielony Tarchomin,120.1,10821.0,1300000.0
Zielony Tarchomin,120.1,10821.0,1300000.0
Zielony Tarchomin,120.1,9156.0,1100000.0
Zielony Tarchomin,120.1,8490.0,1020000.0
Szeroka 140,149.0,8722.0,1300000.0
Szeroka 140,149.0,8790.0,1310000.0
Szeroka 140,143.8,9670.0,1390000.0
Szeroka 140,149.0,9125.0,1360000.0
Szeroka 140,149.0,9125.0,1360000.0
Szeroka 140,143.8,9739.0,1400000.0
Szeroka 140,149.0,8655.0,1290000.0
Szeroka 140,149.0,8655.0,1290000.0
Szeroka 140,143.8,9670.0,1390000.0
Szeroka 140,143.8,9809.0,1410000.0
Szeroka 140,149.0,8655.0,1290000.0
Szeroka 140,214.5,8996.0,1930000.0
Szeroka 140,149.0,9125.0,1360000.0
Szeroka 140,143.8,10087.0,1450000.0
Szeroka 140,201.5,10271.0,2070000.0
Szeroka 140,201.5,10172.0,2050000.0
Szeroka 140,143.8,9948.0,1430000.0
Szeroka 140,149.0,8991.0,1340000.0
Szeroka 140,201.5,9924.0,2000000.0
Szeroka 140,201.5,10123.0,2040000.0
Szeroka 140,149.0,8857.0,1320000.0
Szeroka 140,149.0,8790.0,1310000.0
Szeroka 140,143.8,10017.0,1440000.0
Szeroka 140,143.8,10226.0,1470000.0
Szeroka 140,149.0,8790.0,1310000.0
Szeroka 140,149.0,8722.0,1300000.0
Szeroka 140,143.8,10296.0,1480000.0
Szeroka 140,143.8,10574.0,1520000.0
Szeroka 140,149.8,8815.0,1320000.0
Szeroka 140,143.8,10226.0,1470000.0
Osiedle Łasaka,123.2,10719.0,1320000.0
Osiedle Łasaka,123.2,10962.0,1350000.0
Osiedle Łasaka,123.2,10962.0,1350000.0
Osiedle Łasaka,123.2,12343.0,1520000.0
Osiedle Łasaka,123.2,10881.0,1340000.0
Osiedle Łasaka,123.2,10881.0,1340000.0
Natura Konstancin,149.6,13301.0,1990000.0
Natura Konstancin,149.6,14036.0,2100000.0
Natura Konstancin,149.6,15306.0,2290000.0
Natura Konstancin,149.6,15574.0,2330000.0
Natura Konstancin,149.6,15708.0,2350000.0
Natura Konstancin,149.6,15306.0,2290000.0
Natura Konstancin,149.6,15306.0,2290000.0
Natura Konstancin,149.6,15975.0,2390000.0
Natura Konstancin,149.6,15774.0,2360000.0
Natura Konstancin,149.6,15774.0,2360000.0
Livin' Praga,40.1,15948.0,640000.0
Livin' Praga,68.3,13480.0,920000.0
Livin' Praga,60.9,14297.0,870000.0
Livin' Praga,67.2,12956.0,870000.0
Livin' Praga,79.4,13345.0,1060000.0
Livin' Praga,45.7,15529.0,710000.0
Livin' Praga,79.4,14226.0,1130000.0
Livin' Praga,59.7,15586.0,930000.0
Livin' Praga,45.9,15703.0,720000.0
Livin' Praga,45.6,15783.0,720000.0
Livin' Praga,45.8,15724.0,720000.0
Livin' Praga,48.3,15751.0,760000.0
Livin' Praga,79.4,14352.0,1140000.0
Livin' Praga,45.6,15998.0,730000.0
Livin' Praga,45.6,16002.0,730000.0
Livin' Praga,45.8,15942.0,730000.0
Livin' Praga,60.9,14955.0,910000.0
Livin' Praga,67.2,14296.0,960000.0
Livin' Praga,79.4,14730.0,1170000.0
Livin' Praga,51.7,15087.0,780000.0
Livin' Praga,79.4,14856.0,1180000.0
Livin' Praga,45.7,16404.0,750000.0
Livin' Praga,51.7,15474.0,800000.0
Livin' Praga,42.5,16921.0,720000.0
Livin' Praga,40.1,17194.0,690000.0
Livin' Praga,126.1,15707.0,1980000.0
Livin' Praga,76.6,17111.0,1310000.0
Livin' Praga,104.7,16807.0,1760000.0
Livin' Praga,104.3,16870.0,1760000.0
Livin' Praga,126.8,16646.0,2110000.0
Groen Konstancin etap III,114.0,14558.0,1660000.0
Groen Konstancin etap III,117.4,11161.0,1310000.0
Osiedle ul. Berensona 4,38.3,15144.0,580000.0
Osiedle ul. Berensona 4,47.6,15129.0,720000.0
Osiedle ul. Berensona 4,47.0,15116.0,710000.0
Osiedle ul. Berensona 4,43.7,15096.0,660000.0
Osiedle ul. Berensona 4,40.2,15170.0,610000.0
Osiedle ul. Berensona 4,38.2,15167.0,580000.0
Osiedle ul. Berensona 4,47.5,15155.0,720000.0
Osiedle ul. Berensona 4,46.9,15135.0,710000.0
Osiedle ul. Berensona 4,43.7,15096.0,660000.0
Osiedle ul. Berensona 4,40.2,15170.0,610000.0
Osiedle ul. Berensona 4,38.2,15167.0,580000.0
Osiedle ul. Berensona 4,47.5,15155.0,720000.0
Osiedle ul. Berensona 4,46.9,15135.0,710000.0
Osiedle ul. Berensona 4,58.9,15285.0,900000.0
Osiedle ul. Berensona 4,58.7,15337.0,900000.0
Osiedle ul. Berensona 4,59.1,15216.0,900000.0
Osiedle ul. Berensona 4,58.7,15337.0,900000.0
Osiedle ul. Berensona 4,59.1,15216.0,900000.0
Warzelnia by Bohema,52.3,22180.0,1160000.0
Warzelnia by Bohema,52.4,21561.0,1130000.0
Warzelnia by Bohema,42.6,22519.0,960000.0
Warzelnia by Bohema,39.8,22596.0,900000.0
Warzelnia by Bohema,81.4,20260.0,1650000.0
Warzelnia by Bohema,99.1,21790.0,2160000.0
Warzelnia by Bohema,97.4,21456.0,2090000.0
Warzelnia by Bohema,94.7,21447.0,2030000.0
Warzelnia by Bohema,76.1,20751.0,1580000.0
Warzelnia by Bohema,74.2,21572.0,1600000.0
Royal Residence 7,73.5,19592.0,1440000.0
Royal Residence 7,47.6,20168.0,960000.0
Royal Residence 7,46.7,20128.0,940000.0
Royal Residence 7,44.6,20170.0,900000.0
Royal Residence 7,45.3,20088.0,910000.0
Royal Residence 7,44.6,20170.0,900000.0
Royal Residence 7,43.0,20242.0,870000.0
Royal Residence 7,45.3,20084.0,910000.0
Royal Residence 7,41.7,20369.0,850000.0
Royal Residence 7,46.4,20272.0,940000.0
Royal Residence 7,41.9,20311.0,850000.0
Royal Residence 7,46.1,20191.0,930000.0
Zana 2,65.5,18018.0,1180000.0
Rêve,90.8,18398.0,1670000.0
Rêve,57.9,15541.0,900000.0
Rêve,66.2,16762.0,1110000.0
Next Ursus,64.0,14210.0,910000.0
Next Ursus,61.9,13245.0,820000.0
Next Ursus,61.9,13409.0,830000.0
Next Ursus,61.9,14530.0,900000.0
Next Ursus,61.9,14542.0,900000.0
Next Ursus,60.3,14603.0,880000.0
Next Ursus,60.3,14603.0,880000.0
Ogrody Przyjaciół 5 etap II,64.2,12150.0,780000.0
Ogrody Przyjaciół 5 etap II,81.3,11063.0,900000.0
Osiedle Glebowa,225.3,13672.0,3080000.0
Osiedle Glebowa,175.1,12565.0,2200000.0
Osiedle Glebowa,202.5,12986.0,2630000.0
Osiedle Glebowa,202.5,12986.0,2630000.0
Osiedle Glebowa,202.5,12986.0,2630000.0
Osiedle Glebowa,225.3,13894.0,3130000.0
Osiedle Glebowa,212.9,13055.0,2780000.0
Osiedle Glebowa,175.1,12565.0,2200000.0
Osiedle Glebowa,175.1,12851.0,2250000.0
Osiedle Glebowa,175.1,13422.0,2350000.0
Rzepichy 3,80.0,13750.0,1100000.0
Rzepichy 3,85.2,13260.0,1130000.0
Rzepichy 3,78.2,12658.0,990000.0
Mokotowska Przystań,121.0,12231.0,1480000.0
Mokotowska Przystań,121.0,11570.0,1400000.0
Mokotowska Przystań,121.0,11736.0,1420000.0
Mokotowska Przystań,121.0,11818.0,1430000.0
Mokotowska Przystań,121.0,11818.0,1430000.0
Mokotowska Przystań,121.0,11818.0,1430000.0
Mokotowska Przystań,146.0,12329.0,1800000.0
Mokotowska Przystań,146.0,10959.0,1600000.0
Mokotowska Przystań,146.0,11849.0,1730000.0
Mokotowska Przystań,146.0,11849.0,1730000.0
Mokotowska Przystań,146.0,11301.0,1650000.0
Mokotowska Przystań,146.0,11301.0,1650000.0
Apartamenty Białej Koniczyny,163.8,18564.0,3040000.0
Apartamenty Białej Koniczyny,159.5,18680.0,2980000.0
19. Dzielnica Etap V,38.7,29685.0,1150000.0
Osiedle Harmonia Mokotów etap 2,45.7,17939.0,820000.0
Osiedle Harmonia Mokotów etap 2,41.1,18266.0,750000.0
Osiedle Harmonia Mokotów etap 2,56.0,17873.0,1000000.0
Osiedle Harmonia Mokotów etap 2,66.2,16621.0,1100000.0
Osiedle Harmonia Mokotów etap 2,65.3,16539.0,1080000.0
Osiedle Harmonia Mokotów etap 2,45.7,18377.0,840000.0
Osiedle Harmonia Mokotów etap 2,65.3,16692.0,1090000.0
Osiedle Harmonia Mokotów etap 2,45.7,18377.0,840000.0
Osiedle Harmonia Mokotów etap 2,45.7,18595.0,850000.0
Osiedle Harmonia Mokotów etap 2,66.2,16924.0,1120000.0
Osiedle Harmonia Mokotów etap 2,61.4,16783.0,1030000.0
Osiedle Harmonia Mokotów etap 2,66.2,16775.0,1110000.0
Osiedle Harmonia Mokotów etap 2,66.2,16926.0,1120000.0
Osiedle Harmonia Mokotów etap 2,48.2,18065.0,870000.0
Osiedle Harmonia Mokotów etap 2,66.2,16624.0,1100000.0
Osiedle Harmonia Mokotów etap 2,61.3,16957.0,1040000.0
Osiedle Harmonia Mokotów etap 2,66.2,16775.0,1110000.0
Osiedle Harmonia Mokotów etap 2,66.2,16926.0,1120000.0
Osiedle Harmonia Mokotów etap 2,61.3,17120.0,1050000.0
Osiedle Harmonia Mokotów etap 2,66.2,16624.0,1100000.0
Osiedle Harmonia Mokotów etap 2,52.0,17867.0,930000.0
Osiedle Harmonia Mokotów etap 2,66.2,16624.0,1100000.0
Osiedle Harmonia Mokotów etap 2,66.2,16926.0,1120000.0
Osiedle Harmonia Mokotów etap 2,46.8,18376.0,860000.0
Osiedle Harmonia Mokotów etap 2,61.0,17052.0,1040000.0
Osiedle Harmonia Mokotów etap 2,66.0,17116.0,1130000.0
Osiedle Harmonia Mokotów etap 2,42.3,18694.0,790000.0
Osiedle Harmonia Mokotów etap 2,61.3,17123.0,1050000.0
Osiedle Harmonia Mokotów etap 2,61.3,17286.0,1060000.0
Osiedle Harmonia Mokotów etap 2,61.3,16960.0,1040000.0
Osiedle Harmonia Mokotów etap 2,42.3,18457.0,780000.0
Osiedle Harmonia Mokotów etap 2,61.3,16960.0,1040000.0
Osiedle Harmonia Mokotów etap 2,61.4,17269.0,1060000.0
Osiedle Harmonia Mokotów etap 2,62.8,16876.0,1060000.0
Osiedle Harmonia Mokotów etap 2,66.2,16926.0,1120000.0
Osiedle Harmonia Mokotów etap 2,61.3,16960.0,1040000.0
Osiedle Harmonia Mokotów etap 2,42.3,18694.0,790000.0
Leszczyńskiego 25,91.1,16681.0,1520000.0
Leszczyńskiego 25,91.1,16681.0,1520000.0
Leszczyńskiego 25,91.1,16681.0,1520000.0
Leszczyńskiego 25,91.1,16681.0,1520000.0
Leszczyńskiego 25,91.1,16681.0,1520000.0
Leszczyńskiego 25,91.1,16681.0,1520000.0
Leszczyńskiego 25,91.1,16681.0,1520000.0
Leszczyńskiego 25,91.1,16681.0,1520000.0
Leszczyńskiego 25,91.1,16681.0,1520000.0
Leszczyńskiego 25,91.1,16681.0,1520000.0
Leszczyńskiego 25,65.4,16669.0,1090000.0
Leszczyńskiego 25,65.4,16669.0,1090000.0
Leszczyńskiego 25,65.4,16669.0,1090000.0
Leszczyńskiego 25,65.4,16669.0,1090000.0
Leszczyńskiego 25,65.4,16669.0,1090000.0
Leszczyńskiego 25,65.4,16669.0,1090000.0
Leszczyńskiego 25,65.4,16669.0,1090000.0
Zakątek Harmonia II,99.1,10600.0,1050000.0
Zakątek Harmonia II,72.3,10381.0,750000.0
Zakątek Harmonia II,72.5,10490.0,760000.0
Osiedle Wilno VII etap 3,37.9,14791.0,560000.0
Osiedle Wilno VII etap 3,36.7,14706.0,540000.0
Osiedle Wilno VII etap 3,36.7,14722.0,540000.0
Osiedle Wilno VII etap 3,63.3,12952.0,820000.0
Osiedle Wilno VII etap 3,51.3,13648.0,700000.0
Osiedle Wilno VII etap 3,36.7,14698.0,540000.0
Osiedle Wilno VII etap 3,40.6,14539.0,590000.0
Osiedle Wilno VII etap 3,37.9,14760.0,560000.0
Osiedle Wilno VII etap 3,63.3,13110.0,830000.0
Osiedle Wilno VII etap 3,38.5,14821.0,570000.0
Osiedle Wilno VII etap 3,63.3,12956.0,820000.0
Osiedle Wilno VII etap 3,38.5,14798.0,570000.0
Osiedle Wilno VII etap 3,51.3,13843.0,710000.0
Osiedle Wilno VII etap 3,37.0,14869.0,550000.0
Osiedle Wilno VII etap 3,40.6,14786.0,600000.0
Osiedle Wilno VII etap 3,63.3,13110.0,830000.0
Osiedle Wilno VII etap 3,51.3,13843.0,710000.0
Osiedle Wilno VII etap 3,36.7,14970.0,550000.0
Osiedle Wilno VII etap 3,37.0,14869.0,550000.0
Osiedle Wilno VII etap 3,42.6,15947.0,680000.0
Osiedle Wilno VII etap 3,70.4,14207.0,1000000.0
Osiedle Wilno VII etap 3,53.8,13953.0,750000.0
Osiedle Wilno VII etap 3,37.0,15139.0,560000.0
Osiedle Wilno VII etap 3,30.7,15003.0,460000.0
Osiedle Wilno VII etap 3,53.6,13607.0,730000.0
Osiedle Wilno VII etap 3,29.3,15007.0,440000.0
Osiedle Wilno VII etap 3,66.5,12782.0,850000.0
Osiedle Wilno VII etap 3,38.1,14694.0,560000.0
Osiedle Wilno VII etap 3,39.5,14669.0,580000.0
Osiedle Wilno VII etap 3,38.1,14694.0,560000.0
Osiedle Wilno VII etap 3,39.5,14669.0,580000.0
Osiedle Wilno VII etap 3,39.5,14922.0,590000.0
Osiedle Wilno VII etap 3,59.7,13745.0,820000.0
Osiedle Wilno VII etap 3,38.1,14957.0,570000.0
Osiedle Wilno VII etap 3,39.5,14922.0,590000.0
Osiedle Wilno VII etap 3,39.5,14922.0,590000.0
Osiedle Wilno VII etap 3,37.0,15131.0,560000.0
Osiedle Wilno VII etap 3,66.5,13083.0,870000.0
Osiedle Wilno VII etap 3,59.6,13418.0,800000.0
Osiedle Wilno VII etap 3,38.1,14957.0,570000.0
Osiedle Wilno VII etap 3,39.5,14669.0,580000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
Osiedle Wilno VII etap 3,35.4,14968.0,530000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
Osiedle Wilno VII etap 3,36.2,14637.0,530000.0
Osiedle Wilno VII etap 3,36.2,14929.0,540000.0
Osiedle Wilno VII etap 3,36.2,14913.0,540000.0
Osiedle Wilno VII etap 3,35.4,14968.0,530000.0
Osiedle Wilno VII etap 3,45.0,14448.0,650000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
Osiedle Wilno VII etap 3,38.1,16027.0,610000.0
Osiedle Wilno VII etap 3,35.6,15160.0,540000.0
Osiedle Wilno VII etap 3,86.0,12680.0,1090000.0
Osiedle Wilno VII etap 3,67.8,12686.0,860000.0
Osiedle Wilno VII etap 3,36.6,14766.0,540000.0
Osiedle Wilno VII etap 3,61.3,13042.0,800000.0
Osiedle Wilno VII etap 3,62.1,13043.0,810000.0
Osiedle Wilno VII etap 3,61.3,13042.0,800000.0
Osiedle Wilno VII etap 3,36.6,14766.0,540000.0
Osiedle Wilno VII etap 3,36.6,14766.0,540000.0
Osiedle Wilno VII etap 3,39.6,14658.0,580000.0
Osiedle Wilno VII etap 3,61.3,13205.0,810000.0
Osiedle Wilno VII etap 3,36.2,14637.0,530000.0
Osiedle Wilno VII etap 3,36.2,14637.0,530000.0
Osiedle Wilno VII etap 3,41.2,14313.0,590000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
Osiedle Wilno VII etap 3,54.1,13319.0,720000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
Osiedle Wilno VII etap 3,35.4,14963.0,530000.0
Osiedle Wilno VII etap 3,36.2,14637.0,530000.0
Osiedle Wilno VII etap 3,36.2,14653.0,530000.0
Osiedle Wilno VII etap 3,52.0,13649.0,710000.0
Osiedle Wilno VII etap 3,36.2,14913.0,540000.0
Osiedle Wilno VII etap 3,36.2,14913.0,540000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
Osiedle Wilno VII etap 3,35.4,14963.0,530000.0
Osiedle Wilno VII etap 3,36.2,14913.0,540000.0
Osiedle Wilno VII etap 3,52.0,13841.0,720000.0
Osiedle Wilno VII etap 3,37.3,16077.0,600000.0
Osiedle Wilno VII etap 3,41.4,14507.0,600000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
Osiedle Wilno VII etap 3,36.2,14913.0,540000.0
Osiedle Wilno VII etap 3,35.4,14968.0,530000.0
Osiedle Wilno VII etap 3,39.6,14910.0,590000.0
Osiedle Wilno VII etap 3,35.0,14861.0,520000.0
Osiedle Wilno VII etap 3,31.0,15156.0,470000.0
Osiedle Wilno VII etap 3,35.4,14685.0,520000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
Osiedle Wilno VII etap 3,38.1,16023.0,610000.0
Osiedle Wilno VII etap 3,61.6,12976.0,800000.0
Osiedle Wilno VII etap 3,36.6,14766.0,540000.0
Osiedle Wilno VII etap 3,36.6,14766.0,540000.0
Osiedle Wilno VII etap 3,61.6,13139.0,810000.0
Osiedle Wilno VII etap 3,36.6,14766.0,540000.0
Osiedle Wilno VII etap 3,61.1,13087.0,800000.0
Osiedle Wilno VII etap 3,61.6,13139.0,810000.0
Osiedle Wilno VII etap 3,36.6,15040.0,550000.0
Osiedle Wilno VII etap 3,39.6,14658.0,580000.0
Osiedle Wilno VII etap 3,61.1,13250.0,810000.0
Osiedle Wilno VII etap 3,61.6,13301.0,820000.0
Osiedle Wilno VII etap 3,36.6,15040.0,550000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
Osiedle Wilno VII etap 3,41.3,14538.0,600000.0
Osiedle Wilno VII etap 3,38.6,14755.0,570000.0
Osiedle Wilno VII etap 3,55.3,13384.0,740000.0
Osiedle Wilno VII etap 3,41.6,14437.0,600000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
Osiedle Wilno VII etap 3,35.4,14968.0,530000.0
Osiedle Wilno VII etap 3,36.2,14637.0,530000.0
Osiedle Wilno VII etap 3,35.4,14968.0,530000.0
Osiedle Wilno VII etap 3,36.2,14905.0,540000.0
Osiedle Wilno VII etap 3,36.2,14913.0,540000.0
Osiedle Wilno VII etap 3,83.6,12560.0,1050000.0
Osiedle Wilno VII etap 3,35.6,15160.0,540000.0
Osiedle Wilno VII etap 3,36.2,14913.0,540000.0
Osiedle Wilno VII etap 3,36.0,14726.0,530000.0
Osiedle Wilno VII etap 3,55.3,13751.0,760000.0
Osiedle Wilno VII etap 3,54.1,13319.0,720000.0
Osiedle Wilno VII etap 3,35.6,14879.0,530000.0
